title,region,number_of_rooms,quadrat,date,price
"Banes me qera ne Lagjen Arberi (Dragodan), prane Meridian Express #1065",Prishtine,3,80m 2,25/12/2018,300 €
Banese me qera - Bregu i Diellit,Prishtine,3,0m 2,24/12/2018,270 €
Banese me Qira te Mati 1 - Lagja e Spitalit,Prishtine,3,100m 2,24/12/2018,350 €
Banese me Qira te 4 Llullat,Prishtine,2,70m 2,24/12/2018,300 €
Kat Shtepie me qira te Mati 1 - te Super viva,Prishtine,2,50m 2,24/12/2018,200 €
Banese me Qira ne Lagjen e Muaxherve,Prishtine,2,70m 2,24/12/2018,250 €
Banese me qira te Mati 1- Pa mobile,Prishtine,3,85m 2,24/12/2018,250 €
Banese me Qira te Mati 1- Pa mobile,Prishtine,2,60m 2,24/12/2018,150 €
Banese me Qira te Mati 1,Prishtine,2,73m 2,24/12/2018,200 €
Banese me qira te Mati 1 pa mobile - 3 dhomshe,Prishtine,3,88m 2,24/12/2018,250 €
Banese me Qira ne Kalabri - Emshir,Prishtine,2,60m 2,24/12/2018,250 €
Banese me qira ne Kalabri - Emshir,Prishtine,2,60m 2,24/12/2018,250 €
Banese me qira ne Ulpiane - 4 Dhomshe,Prishtine,4,100m 2,24/12/2018,400 €
"Banes/Zyre me qera ne Lagjen Arberia ( Dragodan), prane Hekurudhes #1007",Prishtine,4,131m 2,24/12/2018,"1,000 €"
Banesë 84m2 me qira në lagjen Arbëria,Prishtine,3,84m 2,24/12/2018,450 €
"( Emshir ), banesat e EXDC#1056",Prishtine,2,55m 2,24/12/2018,250 €
"Bregu i Diellit, prapa Furres Qerimi 2 #1058",Prishtine,2,43m 2,24/12/2018,210 €
"Banes me qera ne Lagjen Kalabria ( Emshir ), perball Banesave te Arabeve #1061",Prishtine,3,90m 2,24/12/2018,270 €
"Banes me qera ne Lagjen Arberia, Dragodan, prapa Zyreve te Gjirafes #1063",Prishtine,3,103m 2,24/12/2018,250 €
"Banes me qera ne Lagjen Emshir, perball Banesave te Arabeve #1063",Prishtine,3,70m 2,24/12/2018,250 €
"Banes me qera ne Lagjen Tophane, prapa Qebabtores Gjakova #1062",Prishtine,2,65m 2,24/12/2018,290 €
Banesë 85m2 me qira në lagjen Arbëria,Prishtine,3,85m 2,24/12/2018,450 €
Banes me qira per zyre Ulpian 1+1 300€ kati 1,Prishtine,2,0m 2,22/12/2018,300 €
Banes me qira Emshir 200 € 1+1,Prishtine,2,60m 2,22/12/2018,200 €
Banes me qira Mati 1 Chelsi Point 200 € 1+1,Prishtine,2,60m 2,22/12/2018,200 €
Banese me Qira ne Ulpiane me Termokos,Prishtine,2,50m 2,22/12/2018,260 €
Banese me Qira ne Arberi - Dragodan,Prishtine,4,750m 2,22/12/2018,750 €
Banese me Qira te Rruga B -190 Euro,Prishtine,2,55m 2,22/12/2018,190 €
Banese me Qira te Mati 1,Prishtine,3,78m 2,22/12/2018,275 €
2 Banesa me Qira te Rruga B te Royal Mall,Prishtine,3,93m 2,22/12/2018,500 €
Banese me Qira ne Dardani,Prishtine,3,85m 2,22/12/2018,300 €
Banese me Qira ne tokebashqe - 220 Euro,Prishtine,2,60m 2,22/12/2018,220 €
Banese me Qira te Rruga C - Pa mobile,Prishtine,4,110m 2,22/12/2018,350 €
Banese me Qira ne Top Hane,Prishtine,2,67m 2,22/12/2018,290 €
Banese me qira te 4 Llullat - te kacallart,Prishtine,4,120m 2,22/12/2018,300 €
Banese me Qira ne Qender mrapa Teatrit Kombetar,Prishtine,3,70m 2,22/12/2018,300 €
"Banesë me qira në Bregun e Diellit, Prishtinë | M1",Prishtine,2,55m 2,21/12/2018,200 €
Banesë me qira,Prishtine,1,65m 2,21/12/2018,300 €
Banese me qira,Prishtine,1,35m 2,21/12/2018,180 €
Banesë me qira,Prishtine,3,90m 2,21/12/2018,300 €
Banesë 72m2 me qira në lagjen Arbëria- Dragodan,Prishtine,3,72m 2,21/12/2018,450 €
Banes me qira ne Rrugen B mbrapa Maxi 24h 200€,Prishtine,2,0m 2,21/12/2018,200 €
Banes me qira ne Dragodan 250€,Prishtine,3,0m 2,21/12/2018,250 €
Banes me qira ne Dragodan te Butrinti Group 800€ 133m2 3+1,Prishtine,4,133m 2,21/12/2018,800 €
Ipet banesa me qira ne arberi ish dragodan te komuna e re,Prishtine,2,58m 2,21/12/2018,230 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1042",Prishtine,3,80m 2,21/12/2018,400 €
Banes me qira Lakrisht te Beni Dona 500€ 95m2 3+1,Prishtine,4,95m 2,21/12/2018,500 €
Banes me qira Mati 1 mbrapa Vllezerit Asllani 250€ 2+1,Prishtine,3,0m 2,21/12/2018,250 €
Banes me qira Mati 1 afer Chelsi Point 250€ 2+1,Prishtine,3,0m 2,21/12/2018,250 €
Leshohet banesa me qirane Qender,Prishtine,2,55m 2,20/12/2018,200 €
Super banes me qira ne Dragodan,Prishtine,3,0m 2,20/12/2018,300 €
Leshohet banesa me qira,Prishtine,3,0m 2,20/12/2018,300 €
Leshohet banesa me qira 100m2,Prishtine,3,0m 2,20/12/2018,300 €
Leshohet banesa me qira,Prishtine,3,0m 2,20/12/2018,240 €
Leshohet banesa me qira ne Bregun e Diellit,Prishtine,2,0m 2,20/12/2018,220 €
Leshohet banesa me qira ne Kalabri,Prishtine,3,0m 2,20/12/2018,270 €
Leshohet banesa me qira ne Mati 1,Prishtine,2,0m 2,20/12/2018,180 €
Banesë me qira,Prishtine,2,0m 2,20/12/2018,220 €
Leshohet banesa moderne me qira te PrimeGroup,Prishtine,2,70m 2,20/12/2018,350 €
"Leshohet banesa me qira ne Lakrisht te ""BeniDona""",Prishtine,3,75m 2,20/12/2018,300 €
"Leshohet banesa me qira ne sheshin ""Zahir Pajaziti""",Prishtine,2,65m 2,20/12/2018,300 €
Leshohet banesa me qira per Zyre ne Ulpiane,Prishtine,3,50m 2,20/12/2018,400 €
"Banes/Zyre me qera ne Lagjen Qender, rruga Garibaldi#1050",Prishtine,2,65m 2,20/12/2018,380 €
"Aktash, prane Raiffaisen Bank dhe Menzes se Studenteve #1060",Prishtine,3,100m 2,20/12/2018,700 €
Banese me qira ne Kalabri - Emshir,Prishtine,3,93m 2,19/12/2018,250 €
Banese me qira te Rruga B - 200 Euro,Prishtine,2,60m 2,19/12/2018,200 €
Kat shtepie me qira ne Arberi - Dragodan - te KFORI,Prishtine,3,75m 2,19/12/2018,250 €
Banese me qira te Parku i Qytetit,Prishtine,3,72m 2,19/12/2018,250 €
Banese me qira ne Top Hane,Prishtine,2,70m 2,19/12/2018,350 €
Banese me Qira ne Lagjen e Muhaxherve,Prishtine,3,75m 2,19/12/2018,350 €
Garsonjere me qira ne Dardani mbi Kurriz,Prishtine,1,40m 2,19/12/2018,200 €
Garsonjere me qira ne Dardani te banesat e gjelberta,Prishtine,2,40m 2,19/12/2018,200 €
Banese me qira te Rruga B - pa mobile,Prishtine,3,86m 2,19/12/2018,230 €
Banese me qira ne Ulpiane,Prishtine,3,80m 2,19/12/2018,500 €
Banese me qira per zyre ne shesh - 300 euro,Prishtine,2,40m 2,19/12/2018,300 €
Banese me Qira ne Lakrishte me Termokos,Prishtine,3,75m 2,19/12/2018,250 €
"Banes me qera ne Lagjen Mati 1, prane Super Vives #1059",Prishtine,3,94m 2,19/12/2018,600 €
BANESE ME QIRA NE FUSHE KOSOVE - TE RRETHI,Fushe Kosove,2,60m 2,19/12/2018,200 €
BANESE ME QIRA NE FUSHE KOSOVE,Fushe Kosove,3,87m 2,19/12/2018,240 €
LESHOHET BANESA ME QIRA- TE EULEXI - Pa mobile,Prishtine,3,84m 2,19/12/2018,260 €
"Banes me qera ne Lagjen Qender, te 4 Llullat #1066",Prishtine,3,80m 2,19/12/2018,350 €
"( Emshir ), perball Banesave te Arabeve #1061",Prishtine,3,90m 2,19/12/2018,270 €
Ofrohet banese 70m2 me qira ne Tophane !DELTA,Prishtine,1,70m 2,19/12/2018,350 €
"Banes Sistem Duplex me qera ne Lagjen Bregu i Diellit, prapa Furres Qerimi 2 #1058",Prishtine,2,43m 2,18/12/2018,210 €
"Banes me qera ne Lagjen Bregu i Diellit, te banesat e bardha#1049",Prishtine,3,75m 2,18/12/2018,250 €
Leshohet Banesa me qira te parku i qytetit 230 euro.,Prishtine,2,0m 2,18/12/2018,230 €
Banese me Qira te Mati 1-Lagja e Spitalit,Prishtine,3,83m 2,18/12/2018,450 €
Banese me qira ne Kalabri - Emshir,Prishtine,3,85m 2,18/12/2018,300 €
Banese me qira ne Kalabri - Emshir - pa mobile,Prishtine,2,50m 2,18/12/2018,200 €
Banese me Qira ne Bregun e Diellit te qerimi 2,Prishtine,2,60m 2,18/12/2018,220 €
Banese me qira ne Ulpiane te Beni Dona - 200 Euro,Prishtine,2,45m 2,18/12/2018,200 €
Banese me Qira ne Velani te Panorama,Prishtine,2,65m 2,18/12/2018,200 €
Banese me qira ne Kalabri - Emshir,Prishtine,3,60m 2,18/12/2018,270 €
Banese me qira ne Kalabri - Emshir,Prishtine,3,85m 2,18/12/2018,230 €
Leshohet Banesa me qira ne lagjen Mati 1,Prishtine,3,90m 2,17/12/2018,275 €
Banes me qira afer Bankes Teb 400€ 85m2 2+1,Prishtine,3,85m 2,17/12/2018,400 €
Banes me qira afer Bankes Teb 400€ 85m2 2+1,Prishtine,3,85m 2,17/12/2018,400 €
Ofrohet banese 90m2 me qira ne Rrugen C !DELTA,Prishtine,2,90m 2,17/12/2018,300 €
Banese me qirra e mobiluar - Bregu i Diellit afer OSCE,Prishtine,3,80m 2,15/12/2018,370 €
Leshohet Banesa me qira ne lagjen e spitalit,Prishtine,2,62m 2,15/12/2018,270 €
Lëshohet me qira kati i shtëpis ne lagjen Tophane,Prishtine,3,105m 2,15/12/2018,250 €
"Banesë me qira në Dragodan/Arbëri, Prishtinë | M1",Prishtine,2,50m 2,14/12/2018,170 €
"Banes me qera ne Lagjen Qender, prapa Hotel Siriusit#1052",Prishtine,2,54m 2,14/12/2018,280 €
Ipet banesa me qira ne fushe kosove,Fushe Kosove,3,80m 2,14/12/2018,230 €
"Ulpiana, prapa AAK-se #1057",Prishtine,1,40m 2,14/12/2018,250 €
"Lakrisht, banesat e Tregtise#1053",Prishtine,3,78m 2,14/12/2018,370 €
"Bregu i Diellit, te banesat e bardha#1049",Prishtine,3,75m 2,14/12/2018,250 €
"Banes me qera ne Lagjen Kalabri ( Emshir ), banesat e EXDC#1056",Prishtine,2,55m 2,14/12/2018,250 €
"Banes\Zyre me qera ne Lagjen Ulpiana, prapa AAK-se #1057",Prishtine,1,40m 2,14/12/2018,250 €
Banes me qira ne Dragodan te Meridian Express 300€ 1+1,Prishtine,2,75m 2,14/12/2018,300 €
Ofrohet banese 90m2 me qira ne Aktash !DELTA,Prishtine,2,90m 2,13/12/2018,400 €
Ofrohet banese 84m2 me qira ne Lagjen e Spitalit !DELTA,Prishtine,2,84m 2,13/12/2018,450 €
Leshohet kati i 3 i shtepise mbi sllovenia sport.,Prishtine,2,0m 2,13/12/2018,350 €
Leshohet Banesa me qira perball Hotel Adria,Prishtine,3,0m 2,13/12/2018,400 €
Ofrohet banesa ne shitje 53m2 ne lagjjen bregu i diellit!Delta,Prishtine,1,53m 2,13/12/2018,"55,000 €"
Ofrohet banesa me qira 90m2 te rruga b!Delta,Prishtine,3,88m 2,13/12/2018,350 €
Banes Luksoze me Qira Mati 1,Prishtine,3,0m 2,13/12/2018,400 €
Banes me qira ne Dragodan te Meridian Express 300€ 1+1,Prishtine,2,75m 2,13/12/2018,300 €
Banes Luksoze me Qira Mati 1,Prishtine,3,0m 2,13/12/2018,400 €
Ofrohet banesa me qira 90m2 ne lagjjen mati1 !Delta,Prishtine,3,90m 2,13/12/2018,300 €
"Banes me qera ne Lagjen Arberia ( Dragodan ), prane Meridian Expresit #1039",Prishtine,3,75m 2,13/12/2018,350 €
Banes me qera ne Lagjen Arberia (Dragodan) prane Ambasades se Amerikes#1030,Prishtine,3,0m 2,13/12/2018,350 €
"Qender, rruga Garibaldi#1059",Prishtine,1,65m 2,13/12/2018,380 €
Banes me qera ne Lagjen Kalabri ( Emshir ) afer Prishtina Stars#1054,Prishtine,2,45m 2,13/12/2018,230 €
"Banes me qera ne Lagjen Qender, rruga Garibaldi#1055",Prishtine,2,55m 2,13/12/2018,300 €
BANESE ME QIRA NE EMSHIR,Prishtine,2,56m 2,13/12/2018,250 €
BANESE ME QIRA NE FUSHE KOSOVE- MBRAPA VIVES,Fushe Kosove,3,83m 2,13/12/2018,200 €
BANESE ME QIRA NE ARBERI- TE TREGTIA,Prishtine,3,86m 2,13/12/2018,220 €
Ofrohet banesa me qira 50m2 ne lagjjen bregu i diellit!Delta,Prishtine,1,50m 2,13/12/2018,220 €
Ofrohet banesa 45m2 me qira ne lgjjen kalabria !Delta,Prishtine,1,45m 2,13/12/2018,230 €
Ipet Me Qira Banesa Mbrapa Siriusit !Delta,Prishtine,2,55m 2,13/12/2018,250 €
Banes me qera ne Lagjen Tophane#1051,Prishtine,2,65m 2,12/12/2018,350 €
"Banes me qera ne Lagjen Lakrisht, banesat e Tregtise#1053",Prishtine,3,78m 2,12/12/2018,370 €
Banes me qera ne Lagjen Kalabri ( Emshir ) banesat e EXDC #919,Prishtine,2,64m 2,12/12/2018,270 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1043",Prishtine,2,55m 2,12/12/2018,300 €
Banese me qira ne Ulpiane,Prishtine,3,55m 2,12/12/2018,350 €
Banese me Qira te Rruga B,Prishtine,3,90m 2,12/12/2018,170 €
Banese me Qira ne Qender - te QAFA,Prishtine,2,66m 2,12/12/2018,300 €
Extra banese me qira te QAFA,Prishtine,2,66m 2,12/12/2018,300 €
Banese me Qira ne Dardani,Prishtine,2,60m 2,12/12/2018,250 €
Banese me Qira ne Kalabri - Emshir te EXDC,Prishtine,2,58m 2,12/12/2018,250 €
Banese me qira ne Kalabri - Emshir te UBT - ja,Prishtine,2,56m 2,12/12/2018,250 €
Banese me Qira ne Bregun e Deillit te GIZI,Prishtine,3,90m 2,12/12/2018,350 €
Banese me Qira te Qafa - afer Sofrabezit,Prishtine,3,75m 2,12/12/2018,350 €
Banese me Qira te Rruga C,Prishtine,4,137m 2,12/12/2018,500 €
Banese me Qira ne Lakrishte,Prishtine,3,78m 2,12/12/2018,370 €
BANESE ME QIRA TE SLLOVENIA E SPORTIT,Prishtine,2,50m 2,12/12/2018,250 €
BANESE ME QIRA NE TOPHANE,Prishtine,2,50m 2,12/12/2018,250 €
"Qender, prapa Hotel Siriusit#1052",Prishtine,2,54m 2,12/12/2018,280 €
( Emshir ) afer Prishtina Stars#1054,Prishtine,2,45m 2,12/12/2018,230 €
Banes me qira ne Emshir 500€ 2+1,Prishtine,3,0m 2,12/12/2018,500 €
Banes me qira ne Emshir 500€ 2+1,Prishtine,3,0m 2,12/12/2018,500 €
Kërkoj Cimera,Prishtine,2,0m 2,11/12/2018,50 €
Banese me qira ne Dardani,Prishtine,2,0m 2,11/12/2018,250 €
Banese me qira ne Tophane,Prishtine,3,71m 2,11/12/2018,260 €
Banesë me qira,Prishtine,3,0m 2,11/12/2018,300 €
Banesë me qira Parku Qytetit,Prishtine,3,75m 2,11/12/2018,300 €
Banesë me qira,Prishtine,3,80m 2,11/12/2018,300 €
Banesë me qira,Prishtine,3,0m 2,11/12/2018,250 €
Banesa me qira,Prishtine,3,0m 2,11/12/2018,250 €
Ofrohet banese 98m2 me qira ne Kalabri !DELTA,Prishtine,2,98m 2,11/12/2018,550 €
Banese me qira te Parku i Qytetit,Prishtine,2,55m 2,11/12/2018,230 €
Pent'House me qira te RRUGA C,Prishtine,3,100m 2,11/12/2018,600 €
Banese me Qira te Mati,Prishtine,3,90m 2,11/12/2018,300 €
Banes me qera ne Lagjen Bregu i diellit prane Ambulantes#1049,Prishtine,2,40m 2,11/12/2018,200 €
"Banes me qera ne Lagjen Bregu i Diellit, te banesat e bardha#1049",Prishtine,3,75m 2,11/12/2018,250 €
"Banes me qera ne Lagjen Qender, prapa Hotel Siriusit#1052",Prishtine,2,54m 2,11/12/2018,280 €
"Banes me qera ne lagjen Qender, prapa Teatrit Kombetar #1016",Prishtine,2,73m 2,11/12/2018,270 €
Banes me qera ne lagjen Tophane #1025,Prishtine,3,85m 2,11/12/2018,400 €
BANESE ME QIRA NE FUSHE KOSOVE,Fushe Kosove,2,65m 2,11/12/2018,250 €
"( Emshir ), prane Stacionit te Autobusit #1045",Prishtine,3,70m 2,11/12/2018,200 €
"Banes me qera ne Lagjen Aktash, prane Ambasades Sllovene #1047",Prishtine,2,100m 2,11/12/2018,360 €
Banes me qera ne Lagjen Arberia (Dragodan) prane Ambasades se Amerikes#1048,Prishtine,3,78m 2,11/12/2018,300 €
Banes me qira ne Fush Kosove te rrethi 150€ 1+1,Prishtine,2,0m 2,11/12/2018,150 €
Banes me qira ne Dragodan 250€ 2+1,Prishtine,3,0m 2,11/12/2018,250 €
Banes me qira ne Dragodan te Butrinti Group 800€ 133m2 3+1,Prishtine,4,133m 2,11/12/2018,800 €
Banes me qira ne Fush Kosove te rrethi 150€ 1+1,Prishtine,2,0m 2,11/12/2018,150 €
Banesë 73m2 me qira në lagjen Arbëria,Prishtine,2,73m 2,10/12/2018,350 €
Banese me qira ne Qender te Hotel Siriusi,Prishtine,2,55m 2,10/12/2018,280 €
Leshohet banesa me qira mbi sllovenia sport te albi market,Prishtine,3,0m 2,10/12/2018,300 €
Banese me qira te Sami Frasher,Prishtine,2,50m 2,10/12/2018,170 €
Kat Shtepie me Qira ne Arberi - Dragodan,Prishtine,2,75m 2,10/12/2018,250 €
Banese me Qira ne Qender te Hotel Siriusi,Prishtine,4,100m 2,10/12/2018,400 €
Banese me Qira ne Bregun e Diellit,Prishtine,2,50m 2,10/12/2018,220 €
Banese me Qira ne Qender,Prishtine,3,90m 2,10/12/2018,300 €
Banese me Qira ne Veterrnik,Prishtine,4,100m 2,10/12/2018,300 €
Banese me Qira te Rruga B,Prishtine,2,50m 2,10/12/2018,200 €
Garsonjere me Qira ne Dardani - 200,Prishtine,1,25m 2,10/12/2018,200 €
Banese me Qira ne Kalabri - Emshir,Prishtine,2,45m 2,10/12/2018,230 €
"Banes me qera ne Lagjen Arberia ( Dragodan ), prane Hekurudhes #1040",Prishtine,2,55m 2,10/12/2018,250 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1042",Prishtine,3,3m 2,10/12/2018,400 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1043",Prishtine,2,55m 2,10/12/2018,300 €
"Banes me qera ne Lagjen Mati 1, prane Super Vives #1044",Prishtine,3,75m 2,10/12/2018,250 €
"Banes me qera ne Lagjen Aktash, prane Ambasades Sllovene #1047",Prishtine,2,100m 2,10/12/2018,360 €
Banes me qera ne Lagjen Arberia (Dragodan) prane Ambasades se Amerikes#1048,Prishtine,3,80m 2,10/12/2018,300 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1042",Prishtine,3,80m 2,10/12/2018,400 €
"Banes me qera ne Lagjen Qender, prane Hotel Sirius #1043",Prishtine,2,55m 2,10/12/2018,300 €
"Banes me qera ne Lagjen Mati 1, prane Super Vives #1044",Prishtine,3,78m 2,10/12/2018,250 €
"Banes me qera ne Lagjen Arberia ( Dragodan), afer Komunes se Re#1005",Prishtine,3,80m 2,10/12/2018,400 €
Banes me qera ne Lagjen e Muhaxhereve afer Hotel Afa #1034,Prishtine,3,74m 2,10/12/2018,300 €
BANESE ME QIRA NE FUSHE KOSOVE- Te Bau market,Fushe Kosove,3,94m 2,10/12/2018,300 €
BANESE ME QIRA NE TOPHANE,Prishtine,3,0m 2,10/12/2018,300 €
Kerkoj urgjent banese me qera ne Arberi-Dragodan,Prishtine,3,80m 2,10/12/2018,250 €
BANESE ME QIRA NE ARBERI- TE FIVE STAR,Prishtine,4,136m 2,10/12/2018,500 €
Leshohet banesa me qira,Prishtine,3,0m 2,08/12/2018,300 €
Leshohet banesa me qira,Prishtine,3,0m 2,08/12/2018,350 €
Leshohet banesa me qira,Prishtine,2,0m 2,08/12/2018,250 €
Leshohet banesa me qira ne dardani me termokos,Prishtine,2,0m 2,08/12/2018,250 €
Leshohet banesa me qira,Prishtine,3,0m 2,08/12/2018,280 €
Leshohet banesa me qira te qafa,Prishtine,1,0m 2,08/12/2018,200 €
Banesë me qira Lagjja Mat,Prishtine,3,70m 2,08/12/2018,260 €
Ofrohet banese 66m2 me qira te Qafa !DELTA,Prishtine,1,66m 2,08/12/2018,350 €
Banese me Qira ne Kalabri-Emshir - 200 Euro,Prishtine,2,50m 2,08/12/2018,200 €
Banese me Qira ne Ulpiane,Prishtine,2,60m 2,08/12/2018,250 €
Banese me qira ne Tokebashqe,Prishtine,2,60m 2,08/12/2018,220 €
Banese me qira ne Bregun e Diellit,Prishtine,2,45m 2,08/12/2018,200 €
Banese me qira ne Qender - te Sllovenia e Sportit,Prishtine,2,50m 2,08/12/2018,250 €
Banese me Qira te Mati 1,Prishtine,3,90m 2,08/12/2018,275 €
Ofrohet banese 67m2 me qira ne Tophane !DELTA,Prishtine,1,67m 2,08/12/2018,290 €
Banese me qira ne qender per zyre/banim,Prishtine,3,80m 2,08/12/2018,450 €
Banes me qira ne Dragodan 300€ 1+1,Prishtine,2,0m 2,08/12/2018,300 €
Banes me qira ne Mati 1 200€ 70m2 1+1,Prishtine,2,70m 2,08/12/2018,200 €
Banes me qira ne Dragodan 300€ 1+1,Prishtine,2,0m 2,08/12/2018,300 €
Banes me qira ne Mati 1 200€ 70m2 1+1,Prishtine,2,70m 2,08/12/2018,200 €
Ofrohet banese 87m2 me qira ne Kalabri !DELTA,Prishtine,2,87m 2,08/12/2018,300 €
"Banes me qera ne lagjen Bregu i Diellit, prapa Furres Qerimi 2 #953",Prishtine,2,50m 2,07/12/2018,210 €
Banes me qira ne Lagjen e Spitalit Kompleksi Vllezerit Asllani,Prishtine,4,107m 2,07/12/2018,300 €
Banes me qira ne Lagjen e Spitalit Kompleksi Vllezerit Asllani,Prishtine,3,83m 2,07/12/2018,300 €
Banes me qira ne Ulpian 300€,Prishtine,2,0m 2,07/12/2018,300 €
Banes me qira ne Rrugen B mbrapa Maxi 24h 200€,Prishtine,2,0m 2,07/12/2018,200 €
Banes me qira ne Lagjen e Spitalit Kompleksi Vllezerit Asllani,Prishtine,4,107m 2,07/12/2018,300 €
Banes me qira ne Lagjen e Spitalit Kompleksi Vllezerit Asllani,Prishtine,3,83m 2,07/12/2018,300 €
Banes me qira ne Ulpian 300€,Prishtine,2,0m 2,07/12/2018,300 €
Ipet banesa me qira ne qender te sllovenija sporti,Prishtine,2,60m 2,06/12/2018,250 €
Ipet banesa me qira ne qender te qafa,Prishtine,3,90m 2,06/12/2018,400 €
Jap me qera banesen ne Pejton 117m2 cmimi 500 euro,Prishtine,3,117m 2,06/12/2018,500 Euro
Jap me qera banesen ne qender te Prishtine ekstra e mobiluar 350,Prishtine,2,65m 2,06/12/2018,350 €
Ofrohet banese 68m2 me qira te Sllovenia Sport !DELTA,Prishtine,2,68m 2,05/12/2018,300 €
Ofrohet banese 60m2 me qira te Sllovenia Sport !DELTA,Prishtine,1,60m 2,05/12/2018,260 €
Banese me qira ne Ulpiane perball menzes,Prishtine,2,60m 2,05/12/2018,250 €
Banese me Qira ne Ulpiane,Prishtine,3,75m 2,05/12/2018,400 €
Banese me qira ne Lagjen e Spitalit - Mati 1,Prishtine,2,60m 2,05/12/2018,200 €
Banese me Qira te mati 1- Lagja e Spitalit,Prishtine,2,62m 2,05/12/2018,270 €
Banese me Qira ne Qender - afer 4 Llullave,Prishtine,2,60m 2,05/12/2018,250 €
Banese me Qira te Rruga B - Bregu i Diellit,Prishtine,3,90m 2,05/12/2018,300 €
Kat Shtepie me Qira ne Arberi - Dragodan,Prishtine,2,50m 2,05/12/2018,170 €
Banesë 80m2 me qira në lagjen Kalabria,Prishtine,3,80m 2,05/12/2018,380 €
Banes me qira ne Dragodan 250€,Prishtine,4,120m 2,05/12/2018,250 €
Banes me qera ne Lagjen e Muhaxhereve afer Hotel Afa #1034,Prishtine,3,75m 2,05/12/2018,300 €
"Banes me qera ne Lagjen Emshir, ndertim i Kompanis Nartel #1035",Prishtine,3,85m 2,05/12/2018,350 €
"Banes me qera ne Lagjen Arberia ( Dragodan ), prane Meridian Expresit #1039",Prishtine,3,75m 2,05/12/2018,300 €
Ipet banesa me qira be qender te qafa,Prishtine,2,55m 2,05/12/2018,250 €
Banes me qira Mati 1,Prishtine,3,85m 2,05/12/2018,400 €
Banes me Qira ne Mati 1 270€ 110m2,Prishtine,3,110m 2,05/12/2018,270 €
Banes me qira ne Rrugen C 2+1 250€,Prishtine,3,68m 2,05/12/2018,250 €
Banes e qira ne Mati 1 Royal Plaza,Prishtine,2,55m 2,05/12/2018,350 €
Banes me qira ne Mati 1 Cima Construction 400€,Prishtine,3,80m 2,05/12/2018,400 €
Banes me Qira ne Lagjen e Muhaxhereve 210,Prishtine,2,55m 2,04/12/2018,210 €
Banes me qira ne Mati 1 200€,Prishtine,2,56m 2,04/12/2018,200 €
Banes me Qira ne Lagjen e Muhaxhereve 210,Prishtine,2,55m 2,04/12/2018,210 €
Banes me qira ne Mati 1 200€,Prishtine,2,56m 2,04/12/2018,200 €
Banes me qira ne Dragodan 250€,Prishtine,4,120m 2,04/12/2018,250 €
Leshohet banesa me qira,Prishtine,2,0m 2,04/12/2018,270 €
Leshohet banesa me qira,Prishtine,2,0m 2,04/12/2018,180 €
Banes me qira ne lagjen e Muhaxhereve,Prishtine,2,50m 2,04/12/2018,270 €
Leshohet banesa me qira ne Ulpiane,Prishtine,3,0m 2,04/12/2018,250 €
Leshohet banesa me qira,Prishtine,2,0m 2,04/12/2018,250 €
"Banes me qera ne Lagjen Kalabri ( Emshir ), prane Stacionit te Autobusit #1045",Prishtine,3,70m 2,04/12/2018,70 €
Ofrohet banesa 110m2 me qira te Sami Frasheri !DELTA,Prishtine,3,110m 2,03/12/2018,400 €
Banese me qera,Prishtine,1,45m 2,03/12/2018,250 €
